state,new_listing,title,fr_title,condition,inventory,sku,make,model,description,fr_description,year,finish,price,product_type,subcategory_1,subcategory_2,product_image_1,product_image_2,product_image_3,product_image_4,product_image_5,product_image_6,product_image_7,product_image_8,product_image_9,product_image_10,product_image_11,product_image_12,product_image_13,product_image_14,product_image_15,product_image_16,product_image_17,product_image_18,product_image_19,product_image_20,product_image_21,product_image_22,product_image_23,product_image_24,product_image_25,video_url,offers_enabled,shipping_price,combine_and_save_shipping_price,local_pickup,shipping_profile_name,seller_cost,tax_exempt,upc,upc_does_not_apply,published_at,url,prop_65_warning,fr_prop_65_warning,id,auto_offer_percentage,auto_offer_shipping_price_override,bump_rate,bump_rate_recommendation,sold_as_is,country_of_origin,same_day_shipping_eligible,trigger_combine_and_save_shipping
draft,false,Ernie Ball 2221 Regular Slinky Nickel Wound Electric Guitar Strings,,Brand New,3,P02221,Ernie Ball,2221 Regular Slinky Wound Electric Guitar Strings,"Ernie Ball Nickel Wound Electric Guitar Strings are made from nickel plated steel wire wrapped around tin plated hex shaped steel core wire. The plain strings are made of specially tempered tin plated high carbon steel producing a well balanced tone for your guitar. Gauges .010, .013, .017, .026, .036, .046",,"",Nickel,8.99,accessories,guitar-strings,,https://rvb-img.reverb.com/image/upload/s--WphbL3RO--/v1636581031/vzedsherjsfjx2z0tu2a.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,4.70,false,00749699122210,false,,https://reverb.com/item/46626505-ernie-ball-2221-regular-slinky-nickel-wound-electric-guitar-strings,,,46626505,,,,,false,,true,false
draft,false,Dunlop's Elastic Regular Capo,,Brand New,4,70F,Dunlop,'s Elastic Regular Capo," Dunlop's Elastic Regular Capo  Dunlop's Elastic Regular Capo, For standard guitars with flat fretboards",,"",Re,10.5,accessories,capos,,https://rvb-img.reverb.com/image/upload/s--OHxEatd5--/v1636581067/sthakfkplgp3gl76rhv5.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,0.0,,true,FREE Shipping Canada Over $99,7.13,false,00710137004245,false,,https://reverb.com/item/46626511-dunlop-s-elastic-regular-capo,,,46626511,,,,,false,,true,false
draft,false,Elixir Acoustic Guitar Strings 80/20 Bronze with POLYWEB Coating - Extra Light .010-.047,,Brand New,4,11000,Elixir,Elixir Guitar Strings 80/20 with POLYWEB Coating - Extra Light .010-.047," Elixir Acoustic Guitar Strings 80/20 Bronze with POLYWEB® Coating <br>Clear, bright tone and easy playing with enough tension to get the most out of your flattop.<p>Elixir Polyweb Acoustic Guitar Strings are the first major innovation in strings in over forty years, and deliver what they promise: great tone and long life no matter what you put them on or how often you play.</p><p>Elixir Strings are covered with an ultrathin, space-age polymer tube that contacts the string on the tops of the windings only. This leaves the all-important winding-to-winding-to-core space free from the fear of the enemies of tone!</p><p>Acoustic Guitar Strings with original POLYWEBTM coating</p>PNGaugeE-1B-2G-3D-4A-5E-611000Extra Light.010.014.023w.030w.039w.047w11025Custom Light.011.015.022w.032w.042w.052w11050Light.012.016.024w.032w.042w.053w11075Light–Medium.012.016.024w.035w.045w.056w11100Medium.013.017.026w.035w.045w.056w11125Resonator.016.018.028w.035w.045w.056w",,"",Bronze,19.99,accessories,guitar-strings,,https://rvb-img.reverb.com/image/upload/s--XlEfP-Yf--/v1636581067/dj5p3mbxgjik8agmeh6a.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,15.82,false,00733132110001,false,,https://reverb.com/item/46626512-elixir-acoustic-guitar-strings-80-20-bronze-with-polyweb-coating-extra-light-010-047,,,46626512,,,,,false,,true,false
draft,false,"Dunlop's Pyrex Glass Slide, regular wall thickness - MED",,Brand New,2,JD202,Dunlop,"'s Pyrex Slide, regular wall thickness - MED"," Dunlop's Pyrex Glass Slide, regular wall thickness  Dunlop's Pyrex Glass Slide, regular wall thickness, 18 x 22 x 69mm. Choose Dunlop pyrex glass slides for a bright tone with a beautifully detailed high end. Processed from high quality boron silicate, heat treated and annealed to produce a flawless tube, this is our most popular slide available.",,"",Glass,15.25,accessories,slides,,https://rvb-img.reverb.com/image/upload/s---F3-kKNO--/v1636581066/nwswst8cjvbdvwxhjfy1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,0.0,,true,FREE Shipping Canada Over $99,7.88,false,00710137000186,false,,https://reverb.com/item/46626513-dunlop-s-pyrex-glass-slide-regular-wall-thickness-med,,,46626513,,,,,false,,true,false
draft,false,Dunlop's Medium Chromed Steel Slide,,Brand New,1,JD220,Dunlop,'s Medium Chromed Steel Slide," Dunlop's Medium Chromed Steel Slide  Dunlop's Medium Chromed Steel Slide, medium wall thickness, 19 x 22 x 60mm. These slides produce a brighter tone with a comfortable, lighter weight. Ideal for aggressive electric playing.",,"",Chrome,15.5,accessories,slides,,https://rvb-img.reverb.com/image/upload/s--nfOdD_q0--/v1636581067/x8odba1asbdteuxf7scz.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,0.0,,true,FREE Shipping Canada Over $99,10.38,false,00710137000278,false,,https://reverb.com/item/46626514-dunlop-s-medium-chromed-steel-slide,,,46626514,,,,,false,,true,false
draft,false,"Ernie Ball Polypro Guitar Strap, White",,Brand New,3,4036EB,Ernie Ball,"Polypro Guitar Strap,","Durable and comfortable 2"" wide Polypropylene webbing (colors will not bleed and will not stretch). Machined stitched to quality black leather ends (EB logo stamped in gold print) for absolute maximum strength and longevity. Black Delrin adjustable buckle and connector further enhance durability and good looks. Adjustable length 41"" to 72""",,"",White,10.99,accessories,straps,,https://rvb-img.reverb.com/image/upload/s--QIRkKfnt--/v1636581066/pnbtldnpfwxnetf2nzf3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,6.60,false,00749699140368,false,,https://reverb.com/item/46626515-ernie-ball-polypro-guitar-strap-white,,,46626515,,,,,false,,true,false
draft,false,Ernie Ball 2220 Power Slinky,,Brand New,6,2220,Ernie Ball,Power Slinky,<p>Ernie Ball 2220 Power Slinky</p>,,"","",8.99,accessories,guitar-strings,,https://rvb-img.reverb.com/image/upload/s--HueLXhfb--/v1636581067/nphyx93hmodmciwuzhxb.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,0.0,,true,FREE Shipping Canada Over $99,4.50,false,00749699122203,false,,https://reverb.com/item/46626516-ernie-ball-2220-power-slinky,,,46626516,,,,,false,,true,false
draft,false,Ernie Ball 2223 Super Slinky,,Brand New,3,2223,Ernie Ball,Super Slinky,Ernie Ball Super Slinky,,"","",8.99,accessories,guitar-strings,,https://rvb-img.reverb.com/image/upload/s--VyFVugso--/v1636581067/rexee4bxzwiuetcj7ccn.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,0.0,,true,FREE Shipping Canada Over $99,4.50,false,00749699122234,false,,https://reverb.com/item/46626517-ernie-ball-2223-super-slinky,,,46626517,,,,,false,,true,false
draft,false,"Unavailable: Epiphone Songmaker DR-100 Acoustic Guitar, Wine Red  w/Gold",,Brand New,0,DR100-WRGH,Epiphone,"Epiphone Songmaker DR-100 Guitar, w/Gold","<p>Unfortunately this item is no longer available for sale.&nbsp;</p><p>The Songmaker DR-100 has long been Epiphone's best selling acoustic guitar and has the look, sound, and build quality that first time players and professionals expect when choosing an Epiphone. Featuring a select spruce top, premium tuners, and a mahogany body. Epiphone stands behind every guitar they make with a Limited Lifetime Warranty and Gibson Brands™ Customer Service. Hardshell or EpiLite™ case sold separately<br></p><ul><li>Select spruce top</li><li>Mahogany body and neck</li><li>Chrome hardware</li><li>Rosewood fingerboard with dot inlays</li></ul><p><strong>Epiphone DR-100 Acoustic Guitar Includes:</strong></p><ul><li>limited lifetime warranty</li></ul>",,"",Wine Red,259.0,acoustic-guitars,dreadnought,,https://rvb-img.reverb.com/image/upload/s--Cb3J7EKP--/v1636581088/dejmbukr1yxf2dx6m3ef.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,0.0,,true,FREE Shipping Canada Over $99,183.06,false,00711106332581,false,,https://reverb.com/item/46626521-unavailable-epiphone-songmaker-dr-100-acoustic-guitar-wine-red-w-gold,,,46626521,,,,,false,,true,false
draft,false,Dunlop's Picker's Pal Capo,,Brand New,1,50CF,Dunlop,'s Picker's Pal Capo, Dunlop's Picker's Pal Capo <p>Fits curved and flat fingerboards with its unique convertible pressure bar. Centered CAM pressure points ensure even clamping. Changes fret position easily. Can be stored on the peghead when not in use. Can be used as a safety rest for the guitar. High-quality material and construction.</p><p><strong>Dunlop Pickers Pal Capo Features:</strong></p><ul><li>Fits curved and flat fingerboards </li><li>Unique convertible pressure bar </li><li>Centered CAM pressure points </li><li>Changes fret position easily </li><li>Stored on peghead when not in use </li><li>High-quality material and construction </li></ul>,,"","",14.99,accessories,capos,,https://rvb-img.reverb.com/image/upload/s--3yXU7nF9--/v1636581111/agqtwukanzaxkqlmbvj9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,0.0,,true,FREE Shipping Canada Over $99,,false,00710137003262,false,,https://reverb.com/item/46626526-dunlop-s-picker-s-pal-capo,,,46626526,,,,,false,,true,false
draft,false,Fender American Performer Stratocaster,,Brand New,0,0114910380,Fender,Stratocaster," Fender American Performer Stratocaster <p><br><br>Born in Corona, California, the American Performer Stratocaster delivers the exceptional tone and feel you expect from an authentic Fender—with new enhancements that make it even more inspiring to play.<br><br>The American Performer Stratocaster includes the Yosemite™ single-coil pickups, designed for rich, expressive tones. With flat-staggered pole pieces to increase output and a shellac coating that lets the coil breathe while controlling feedback, Yosemite pickups produce dynamic sounds ideal for any musical situation. The American Performer Stratocaster also features Greasebucket™ tone circuitry and a push-pull tone control which adds the neck pickup in any switch position, unlocking new, musically useful tones. The “Modern C”-shaped neck sports a 9.5”-radius fingerboard that’s comfortable for almost any playing style, along with 22 jumbo frets for effortless and accurate bending.<br><br></p> Specs: <ul><br>Body:	Alder <br><br>Body Shape:	Stratocaster®<br><br>Neck Shape:	Modern ""C"" Shape<br><br>Number of Frets:	22<br><br>Fingerboard:     Rosewood<br><br>Position Inlays:	White Dots<br><br>Neck Material:	Maple<br><br>Neck Finish:	Satin Urethane<br><br>Nut Width:	1.685"" (42.8 mm)<br><br>Scale Length:	25.5"" (64.8 cm)<br><br>Pickup Configuration:	SSS<br><br>Bridge Pickup:	Yosemite™ Single-Coil Stratocaster<br><br>Middle Pickup:	Yosemite™ Single-Coil Stratocaster<br><br>Neck Pickup:	Yosemite™ Single-Coil Stratocaster<br><br>Pickup Switching:	5-Position Blade: Position 1. Bridge Pickup Position 2. Bridge and Middle Pickup Position 3. Middle Pickup Position 4. Middle and Neck Pickup Position 5. Neck Pickup<br><br>Controls:	Master Volume, Tone 1. (Neck &amp; Middle Pickup), Tone 2. Greasebucket™ Tone Circuit (Bridge Pickup)<br><br>Hardware:	Nickel/Chrome<br><br>Bridge:	6-Saddle Vintage-Style Synchronized Tremolo<br><br>String Nut:	Synthetic Bone<br><br>Truss Rod Wrench:	1/8"" Hex (Allen) Wrench<br><br>Strings:	Fender® USA 250L, NPS (.009-.042 Gauges)<br></ul>",,"","",1929.99,electric-guitars,solid-body,,https://rvb-img.reverb.com/image/upload/s--W7IirjkN--/v1636581110/hey8bs4aha8imaogaotb.jpg,https://rvb-img.reverb.com/image/upload/s--oMrISQwD--/v1636581113/cslcravp53ljfl1gw1wk.jpg,https://rvb-img.reverb.com/image/upload/s--eBd0PYLC--/v1636581113/vcr4vsp3vkchps09reez.jpg,,,,,,,,,,,,,,,,,,,,,,,,true,0.0,,true,FREE Shipping Canada Over $99,,false,00885978952656,false,,https://reverb.com/item/46626527-fender-american-performer-stratocaster,,,46626527,,,,,false,,true,false
draft,false,D'Addario EXL160 Nickel Wound Electric Bass Strings,,Brand New,2,EXL160,D'Addario,EXL160 Wound Electric Bass Strings," D'Addario EXL160 Nickel Wound Electric Bass Strings  <br>Gauges 50-70-85-105.<br><br>D'Addario EXL160 Regular Gauge Nickel Wound Electric Bass Strings are wound with a nickel-plated steel known for its distinctive bright tone and excellent intonation. D'Addario XL Electric Bass strings are world-renowned as ""The Player's Choice"" among bass players of all genres and styles. D'Addario EXL160 strings are great for rock, jazz, or any playing style.",,"",Nickel,29.25,accessories,bass-strings,,https://rvb-img.reverb.com/image/upload/s--iQmpumLn--/v1636581128/e1unodg0mu6molpgsa1t.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,20.31,false,00019954151249,false,,https://reverb.com/item/46626553-d-addario-exl160-nickel-wound-electric-bass-strings,,,46626553,,,,,false,,true,false
draft,false,D'Addario EXL110 Nickel Regular Light Electric Guitar Strings,,Brand New,14,EXL110,D'Addario,EXL110 Regular Light Electric Guitar Strings," D'Addario EXL110 Nickel Regular Light Electric Strings <br><br>Gauges 10-13-17-26-36-46.<br><br> World-renowned as ""The Player's Choice"" among guitar players of all genres and styles. EXL strings are wound with nickel-plated steel, known for it's distinctive bright tone and reduced fret wear. EXL110s are among D'Addario's most popular round-wound, nickel-plated electric guitar strings. <br><br> D'Addario is the world's largest manufacturer of strings for musical instruments. Many top guitarists won't play any other brand. Regardless of your playing style, D'Addario has a string set that's right for you.<p><strong>D'Addario EXL110 Nickel Regular Light Electric Guitar Strings Features:</strong></p><ul><li>Player's choice</li><li>Nickel roundwound</li><li>Bright, lasting tone</li></ul>",,"",Nickel,9.2,accessories,guitar-strings,,https://rvb-img.reverb.com/image/upload/s--_YgfvGr0--/v1636581130/se6fs9tq68upwi5brcwb.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,6.42,false,00019954141271,false,,https://reverb.com/item/46626555-d-addario-exl110-nickel-regular-light-electric-guitar-strings,,,46626555,,,,,false,,true,false
draft,false,D'Addario EJ45 Pro-Arte Classic Normal Classical Strings,,Brand New,1,EJ45,D'Addario,EJ45 Pro-Arte Normal Classical Strings," D'Addario EJ45 Pro-Arte Classic Normal Strings  Gauges: 28-32-40-29-34-43.  Silver-plated wound strings, clear nylon trebles, normal tension. <p>D'Addario is the world's largest manufacturer of strings for musical instruments. Many top guitarists won't play any other brand. Regardless of your playing style, D'Addario has a set of strings that's right for your classical guitar.</p>",,"",Classic,15.25,accessories,guitar-strings,,https://rvb-img.reverb.com/image/upload/s---jGqmBsu--/v1636581146/i8iuqx2xoybubp1bp0l4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,10.63,false,00019954121266,false,,https://reverb.com/item/46626558-d-addario-ej45-pro-arte-classic-normal-classical-strings,,,46626558,,,,,false,,true,false
draft,false,"Fender 2"" Serape Strap - Purple Multi",,Brand New,0,0992132540,Fender,"2"" Serape Strap - Multi","Inspired by the bold patterns and unmistakable fabrics of Mexican Blankets, the Serape strap is a stylish and functional way to keep your instrument secure. This one-of-a-kind strap is crafted from an authentic Mexican Blanket reinforced by polyester seatbelt backing with a silver nickel slider. Offered in three multi-color designs, this strap is as eye-catching as it is comfortable.",,"",Purple,29.99,accessories,straps,,https://rvb-img.reverb.com/image/upload/s---fZaODHi--/v1636581146/um4kjws0qccf0mqudqk7.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,15.45,false,00885978429516,false,,https://reverb.com/item/46626559-fender-2-serape-strap-purple-multi,,,46626559,,,,,false,,true,false
draft,false,Ernie Ball 2225 Nickel Wound Extra Slinky Electric Guitar Strings,,Brand New,4,P02225,Ernie Ball,2225 Wound Extra Slinky Electric Guitar Strings,"Ernie Ball Nickel Wound Electric Guitar Strings are made from nickel plated steel wire wrapped around tin plated hex shaped steel core wire. The plain strings are made of specially tempered tin plated high carbon steel producing a well balanced tone for your guitar. Gauges .008, .011, .014, .022w, .030, .03",,"",Nickel,8.99,accessories,guitar-strings,,https://rvb-img.reverb.com/image/upload/s--3Bcj5SQB--/v1636581146/dy87r1oj19nqorxmyhva.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,4.70,false,00749699122258,false,,https://reverb.com/item/46626560-ernie-ball-2225-nickel-wound-extra-slinky-electric-guitar-strings,,,46626560,,,,,false,,true,false
draft,false,Everest EZ Violin Shoulder Rest - 4/4 - adjustable to 3/4 (EZ-4A ),,Brand New,4,EZ-4A,Everest,EZ Violin Shoulder Rest - 4/4 - adjustable to 3/4 (EZ-4A ), Everest EZ Model Shoulder Rests  The only ergonomically designed and patented violin shoulder rests that provide the best comfort for all violin and viola players. Different custom color variations available.,,"",Re,21.99,band-and-orchestra,string-accessories,,https://rvb-img.reverb.com/image/upload/s--RrH008we--/v1636581146/r4ud51pxfr3pf1da9ktt.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,15.05,false,00855103001801,false,,https://reverb.com/item/46626561-everest-ez-violin-shoulder-rest-4-4-adjustable-to-3-4-ez-4a,,,46626561,,,,,false,,true,false
draft,false,"Fender Adjustable Guitar Stand, Black",,Brand New,0,0991802000,Fender,"Adjustable Guitar Stand, Black","<p>Fender's adjustable guitar stand conveniently showcases your acoustic, electric or bass guitar. Height-adjustable neck yoke comfortably accepts various instrument sizes, lower support swivels to accommodate standard and offset body styles, metal construction is durable enough for road use, and padded yokes won't harm nitrocellulose instrument finishes. Easily collapsible for convenient transport.</p>",,"","",24.99,accessories,stands,,https://rvb-img.reverb.com/image/upload/s--mC_RUpEe--/v1636581146/gtpmloxk3vdcyphft9r5.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,11.77,false,00885978522842,false,,https://reverb.com/item/46626562-fender-adjustable-guitar-stand-black,,,46626562,,,,,false,,true,false
draft,false,Elixir Nanoweb Super Light Electric Guitar Strings,,Brand New,3,12002,Elixir,Nanoweb Super Electric Guitar Strings," Elixir® Electric Nickel Plated Steel Strings with NANOWEB® Coating deliver the presence, punch, and personality of traditional electric guitar strings but with extended tone life.  <ul><li>Super Light .009 .011 .016 .024 .032 .042</li><li>Only coated string brand to protect the entire string with an ultra-thin coating, keeping gunk out of the gaps between the windings</li><li>Extended Tone Life – players report their tone lasts longer than any other string, uncoated or coated</li><li>Consistent performance and tone – ready to play whenever you are</li><li>Smooth feel that is easy on your fingers and enhances playability</li><li>Reduced finger squeak – good for both performance and recording</li><li>Anti-Rust Plated Plain Steel Strings resist tone-deadening corrosion, ensuring a longer life for entire set</li><li>With less hassle and expense of frequent string changes, spend more time making music</li></ul> ",,"",Light,17.99,accessories,guitar-strings,,https://rvb-img.reverb.com/image/upload/s--OH5jou7m--/v1636581146/w8vmdl9psmspe29j8fet.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,0.0,,true,FREE Shipping Canada Over $99,11.83,false,00733132120024,false,,https://reverb.com/item/46626563-elixir-nanoweb-super-light-electric-guitar-strings,,,46626563,,,,,false,,true,false
draft,false,Danelectro DJ14 Fish and Chips 7-Band EQ Pedal  | All You Need Music Canada,,Brand New,0,DJ-14,Danelectro,DJ14 Fish and Chips 7-Band EQ Pedal | All You Need Music, Unfortunately this item is no longer available for sale.<br>  Total equalization is just a toe tap away! <p>The Danelectro DJ14 Fish and Chips EQ Pedal has 7-band graphic equalization for stage or studio use. It is noise-free and includes 7 level controls for overall boost or cut of +/- 15. An in/out knob gives you intant EQ control.</p>,,"",Canada,63.99,effects-and-pedals,eq,,https://rvb-img.reverb.com/image/upload/s--lFhIaNFe--/v1636581146/l3m7nid2mdutdb0d3yxn.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,,false,00611820000349,false,,https://reverb.com/item/46626564-danelectro-dj14-fish-and-chips-7-band-eq-pedal-all-you-need-music-canada,,,46626564,,,,,false,,true,false
